timestamp_utc,profile,coord_x,coord_y,nbytes,dt,warmup,quant_k,size,scale,seed_strategy,memory_type,keystream_sha256,field_fingerprint,token_fingerprint,bit_ones_ratio,bit_ones_count,byte_chi2,byte_chi2_norm,byte_entropy_approx,byte_top5,runs_count,runs_expected,runs_norm_diff,hw_win_mean,hw_win_std,hw_win_min,hw_win_max,keystream_preview_base64,autocorr_lag_1,autocorr_lag_2,autocorr_lag_3,autocorr_lag_4,autocorr_lag_5,autocorr_lag_6,autocorr_lag_7,autocorr_lag_8,autocorr_lag_9,autocorr_lag_10,autocorr_lag_11,autocorr_lag_12,autocorr_lag_13,autocorr_lag_14,autocorr_lag_15,autocorr_lag_16,autocorr_lag_17,autocorr_lag_18,autocorr_lag_19,autocorr_lag_20,autocorr_lag_21,autocorr_lag_22,autocorr_lag_23,autocorr_lag_24,autocorr_lag_25,autocorr_lag_26,autocorr_lag_27,autocorr_lag_28,autocorr_lag_29,autocorr_lag_30,autocorr_lag_31,autocorr_lag_32
2025-12-20T17:16:36.911778+00:00,alice,12,34,1048576,0.01,100,100000.0,128,0.1,neighborhood3,opensimplex,b8ce10e014ed53eb9dfab2ce1e17997224a1d5923f62c790ec74ea5c0e611b26,e0e02ef8ed5c2cd3b3b86039fb6e6dccba9930092109da24c9141265a77b6d48,2bb80d537b1da3e38bd30361aa855686bde0eacd7162fef6a25fe97bf527a25b,0.5005011558532715,4198508,258.220703125,1.0126302083333334,7.999822432068505,5b:4309|61:4251|74:4244|31:4238|68:4231,4193846,4194300.7862815857,-5.4214749525272055e-05,512.51318359375,16.08097405580523,449.0,587.0,,0.00010831041136458042,-0.00020509142661556803,0.00019771752590673467,-0.0003457584068461058,8.279939476347644e-05,-0.00015931507897222951,-0.0005862041100840293,0.00013870892927234354,-0.00021164788417202114,0.00015396754571525594,-0.0002540867792075857,0.00022048652773670998,-0.00012462522088403942,9.29322992223661e-05,0.00016529231205318417,0.00030774760850756246,0.0006244876875082275,-0.000611358836343067,0.0003717635549725219,0.00011176701861097667,-0.0002044965617924701,-3.9629301860080744e-05,-0.00034063365154464193,0.00011105205189516428,-0.00028484332420144283,0.0002362223458681026,-0.00044410791478079144,0.0005046826488319223,-0.00015490547206005532,-0.00036745662759141894,-8.52867179484811e-05,0.0005843150781983322
2025-12-20T17:16:38.996910+00:00,alice,12,34,1048576,0.01,100,100000.0,128,0.1,neighborhood3,perlin,265c51e4280be77c31982f3c55a2b1b339de41d0027ccc77c4a1a9e931ea12ae,3c0bf62b9eb2dac6d22a7ffc6ea8d7f78ebd05434392fec7aa49b43848145644,2bb80d537b1da3e38bd30361aa855686bde0eacd7162fef6a25fe97bf527a25b,0.49995124340057373,4193895,243.01953125,0.9530177696078431,7.9998327493636925,37:4309|2a:4278|12:4250|5e:4238|92:4213,4195754,4194304.960117102,0.00017273901497105726,511.9500732421875,15.970846624057437,456.0,572.0,,-0.00034559728371742884,9.821894686583612e-05,-0.00044215697260116234,-0.00016189587252272685,-0.000364194201942805,-0.00036335980297663023,0.0004409458858694985,-0.000124225824441943,0.00018559946289203256,0.00040220302440105795,-0.00020278487119861936,-1.6698926417288374e-05,0.00035273125918421105,0.0003449826611566128,-0.00021446752252474575,0.00022052798330277185,0.0002688078701597599,-7.639036084626988e-06,2.442833482951943e-05,-1.0738486855641056e-05,0.00014173059958766458,0.000164499673966073,9.762307488879301e-05,-0.00016642624779170695,-0.00013721990437305027,0.000565997887846128,0.0001836925295851278,0.00038956770692517335,-7.427720023259867e-05,1.8587183712697466e-05,0.00033532744178538617,9.050385258257098e-06
2025-12-20T17:16:41.381455+00:00,alice,12,34,1048576,0.01,100,100000.0,128,0.1,window_mean_3x3,opensimplex,4c63b5572566e8129ff2fa6013d20b5bb7351efc6737ce642fee443db8dcf837,e0e02ef8ed5c2cd3b3b86039fb6e6dccba9930092109da24c9141265a77b6d48,2bb80d537b1da3e38bd30361aa855686bde0eacd7162fef6a25fe97bf527a25b,0.5003104209899902,4196908,229.28076171875,0.8991402420343138,7.99984253780528,f7:4272|23:4249|d7:4249|21:4248|90:4247,4193514,4194303.383327484,-9.410182565261493e-05,512.31787109375,16.31663121056268,449.0,574.0,,0.00018808453688734582,-0.0001582187909483897,-0.000140933450026356,0.0003093204080061057,-6.368593629301149e-05,0.000101180833006971,-0.00015213935232065274,-8.287868052575288e-05,-0.00032356259705071784,0.00019917092364343157,0.0005058969697909864,7.209363760971159e-05,0.00032779806707466133,9.545857543828569e-05,0.00023839098363904345,0.000412556183369887,0.0004403320639652579,-0.0003840022073967889,-0.00017550465318886426,0.0004211394725283231,-0.00028446230053481733,0.0002468550672647415,0.00028965121740924234,0.00014934161060093583,0.0004336567408490698,0.0005932787354920825,-0.00010064111727753192,-0.0007399629295708676,-2.458532238536605e-05,0.00015482536618709837,0.0006129487019315469,-1.6598275368982424e-05
2025-12-20T17:16:43.511211+00:00,alice,12,34,1048576,0.01,100,100000.0,128,0.1,window_mean_3x3,perlin,8961d882e761a738a1d6523ee39a6a7a145531a4aa5c66a0d0dd5f162ec333a1,3c0bf62b9eb2dac6d22a7ffc6ea8d7f78ebd05434392fec7aa49b43848145644,2bb80d537b1da3e38bd30361aa855686bde0eacd7162fef6a25fe97bf527a25b,0.5002803802490234,4196656,275.1484375,1.079013480392157,7.9998106545516485,fa:4287|ff:4267|8e:4254|36:4226|f4:4226,4194520,4194303.6810913086,2.578722342150286e-05,512.287109375,16.059987031164194,453.0,574.0,,-5.16936785876049e-05,0.0003050999160988075,0.00045971450489280504,-0.0004087259356032877,-0.00014348507361276557,-0.0004986099300016287,-0.0003163387763404412,0.00017325449265847046,-2.8090389805391657e-05,1.0414131646458285e-05,-0.00023432280278367598,-3.703097858533893e-05,-0.00041742853512050977,-0.0003014377161323418,0.0006430595685941699,-0.0006705104348350427,0.00017456611715425138,-0.0003712945418630608,0.00012759757746409257,5.476052016108604e-05,4.319732667755065e-05,-0.0002852252255182049,0.0001304589372431323,0.0006188609629552324,-5.574655549452482e-05,-0.00017436021021485548,-0.00026293304611079804,0.00046651136312274327,0.00015263204181245946,0.0001918520688268641,-0.00020332828785010336,0.0005816681009322769
2025-12-20T17:16:45.975411+00:00,alice,12,34,1048576,0.01,100,10000000.0,128,0.1,neighborhood3,opensimplex,227a776499831b3a19400f1f0f8cbbb909411312a9ec371b40a08699e81e050d,e0e02ef8ed5c2cd3b3b86039fb6e6dccba9930092109da24c9141265a77b6d48,2bb80d537b1da3e38bd30361aa855686bde0eacd7162fef6a25fe97bf527a25b,0.500031590461731,4194569,287.16748046875,1.1261469822303922,7.999802298611449,59:4269|d8:4252|99:4247|2d:4239|c9:4239,4197751,4194304.983257055,0.00041079720770653694,512.0323486328125,15.812795002545174,455.0,569.0,,-0.0008217137108756424,-0.0002498667082352632,0.0002633294390757764,-0.00031137877573056237,0.000132914460834922,-0.0006120248944560578,-0.0003000539950870533,0.0003082715713571882,-0.0009816934881916298,-0.00037789783145362256,0.00011169530457744095,-8.348608888943536e-06,9.762861318413732e-05,-0.00011039194850986865,-1.2997797564008707e-05,-0.00016594360993911361,-0.00030529955711214925,-0.00045776860261432525,-0.0008274375179126078,-1.9792735982087353e-05,1.1559398485251485e-05,-0.0006172712542018035,2.7295055604525736e-05,8.439645708555072e-05,0.00012814639190715518,-0.00016880485465647693,0.00010358922967226507,-0.0008530685186964741,0.00045478100675473747,0.0005056835947880941,-0.0006095233743634031,-0.00031900929900654607
2025-12-20T17:16:48.066378+00:00,alice,12,34,1048576,0.01,100,10000000.0,128,0.1,neighborhood3,perlin,38dd69fdca01279ca3fc369fda15eee742eb40cf176fed4791c76a8a87ff283e,3c0bf62b9eb2dac6d22a7ffc6ea8d7f78ebd05434392fec7aa49b43848145644,2bb80d537b1da3e38bd30361aa855686bde0eacd7162fef6a25fe97bf527a25b,0.5000097751617432,4194386,284.5908203125,1.1160424325980391,7.9998041742383466,20:4267|0f:4264|71:4253|18:4252|2c:4247,4191351,4194304.9983968735,-0.0003521440502254336,512.010009765625,15.99668536832997,456.0,567.0,,0.0007041689707127373,0.00013470614714507817,-0.0005637413143260048,9.727444447935625e-05,0.00010001627603146334,-0.00044655870044700227,-0.0003434426321334023,-0.00012135555009710306,-0.0005084285431674578,0.0006327632859355723,0.0003985168048032087,-2.551120202222e-05,0.0007027394736658265,1.4781599024775507e-05,0.00021708012696978796,0.00019693374914092198,-0.0005806699992787855,0.0005915173913420388,-0.0002974282287656834,0.00025105498489673054,0.00014197824178193368,-0.00017976845772782148,-0.00045550031733850157,0.00025773084392607503,2.1814987454732702e-05,0.00031828941684766487,-0.00011694506239339312,0.0001499654093204951,-0.00023353217855033646,-0.00023889664826742167,2.8252328485073252e-05,-2.455758489204523e-05
2025-12-20T17:16:50.290526+00:00,alice,12,34,1048576,0.01,100,10000000.0,128,0.1,window_mean_3x3,opensimplex,ba43d8241d8995c8698218892b767df22ed4339b47a7dcbe975c29f6297d624f,e0e02ef8ed5c2cd3b3b86039fb6e6dccba9930092109da24c9141265a77b6d48,2bb80d537b1da3e38bd30361aa855686bde0eacd7162fef6a25fe97bf527a25b,0.4995774030685425,4190759,284.39111328125,1.1152592677696078,7.999804158017348,22:4271|f0:4259|31:4254|a2:4249|65:4238,4194208,4194302.003787756,-1.1206124753471158e-05,511.5672607421875,15.983691255426901,451.0,570.0,,2.2293058714877786e-05,0.0007486359545586697,0.00020086877103635067,-0.00017380644847068714,-0.00042259658258191876,-0.0002639286403095264,-1.1562215008969083e-05,3.0041894977523345e-05,-0.0002578490503204196,0.0002527254808944728,-9.667762450658917e-05,0.0006351495605948555,0.0003076809764168175,0.0001747623383784087,-0.00010192329583398782,3.934007039849373e-05,-0.000427126952042978,-0.00037002538852362615,2.0147734434025445e-05,0.000481846745772195,-0.00022542438910593587,8.368630322994091e-05,0.0003515507140349182,-9.91813809792024e-05,-0.0007482785741449268,-0.0002515314578735842,-0.0003291370406640144,0.00010466748406707815,3.5406811824838907e-05,0.0001056213887705953,0.0005520621593756313,1.7406341494592108e-05
2025-12-20T17:16:52.432045+00:00,alice,12,34,1048576,0.01,100,10000000.0,128,0.1,window_mean_3x3,perlin,62be714da77289db7bb3f0350c9e789d5b2a05631f32ce23239b3c617e46e768,3c0bf62b9eb2dac6d22a7ffc6ea8d7f78ebd05434392fec7aa49b43848145644,2bb80d537b1da3e38bd30361aa855686bde0eacd7162fef6a25fe97bf527a25b,0.49978387355804443,4192491,287.951171875,1.129220281862745,7.99980199095213,21:4329|0a:4271|f4:4258|46:4251|00:4250,4192493,4194304.2163255215,-0.00021591381138819088,511.7786865234375,15.818882106118602,459.0,577.0,,0.00043170844253259504,0.0004203836066506325,6.883516739190417e-05,0.00020079984363328388,0.0005621236101101123,-0.0002247774500314039,-0.00013882749130178789,0.0001943629394872157,-0.00017530561300035767,2.341662884268597e-05,-6.9817827647705005e-06,1.674080031195901e-05,0.0004050061325994607,2.6515984142408757e-05,-0.0006850457704259928,-0.00020165127372044758,-7.135525590519884e-05,-3.59500228505197e-05,0.00011890332269753242,-0.0003947707094378297,0.00015180530648901532,0.00046139271929597367,-0.0004935956411474284,3.2476498173566485e-05,0.0002598092341186655,4.630472584626759e-05,-0.0008784047737358622,-0.00043387187089123256,-0.0007515657338790267,0.000761801905394285,-0.0001192772835239932,0.00015097113999891433
2025-12-20T17:16:54.757968+00:00,alice,12,34,1048576,0.01,1000,100000.0,128,0.1,neighborhood3,opensimplex,65adf6de4f974e02aa7c79a65b3ee3a86d536089958cbf816c7500b2c1ed385e,e0e02ef8ed5c2cd3b3b86039fb6e6dccba9930092109da24c9141265a77b6d48,2bb80d537b1da3e38bd30361aa855686bde0eacd7162fef6a25fe97bf527a25b,0.5005053281784058,4198543,258.4091796875,1.0133693321078432,7.999822283863207,5b:4313|61:4249|74:4245|31:4234|68:4228,4193796,4194300.7158277035,-6.0166815245565886e-05,512.5174560546875,16.078927882438393,457.0,585.0,,0.0001202145582008029,-0.00018770341042874332,0.00020366144534117493,-0.0003514972646732405,7.34844979479832e-05,-0.0001788822386325976,-0.0005824062131451949,0.0001410763245386538,-0.00019902823317860668,0.0001622961403592967,-0.00027269931175251416,0.00021594049064052582,-0.0001394230486221259,9.601615587260218e-05,0.00016646929622320092,0.00029819596669722706,0.000626857015167661,-0.0006392685436484386,0.00035958905885595424,0.0001296333579584448,-0.0001894912606529816,-4.465122779925897e-05,-0.00032944353868092594,0.00011508958853547805,-0.0002781834178376544,0.00023191544187396476,-0.0004717799505400116,0.0004891702652204876,-0.0001401383344798857,-0.00035578918856225253,-7.671896790972369e-05,0.000600989111396453
2025-12-20T17:16:56.877907+00:00,alice,12,34,1048576,0.01,1000,100000.0,128,0.1,neighborhood3,perlin,3dfa2a9120d6e39ab222e25a4bab83bc0acb478bacdfb21d499b997213ff23e6,3c0bf62b9eb2dac6d22a7ffc6ea8d7f78ebd05434392fec7aa49b43848145644,2bb80d537b1da3e38bd30361aa855686bde0eacd7162fef6a25fe97bf527a25b,0.49994146823883057,4193813,242.2646484375,0.9500574448529412,7.99983327170482,37:4312|2a:4274|12:4251|5e:4237|92:4215,4195736,4194304.9425218105,0.00017059534528129916,511.9400634765625,15.918522598366996,448.0,569.0,,-0.0003413099452183648,9.726107301348866e-05,-0.00044836000836395,-0.00017095993686359767,-0.00039614641460407487,-0.0003690859612861547,0.0004531011620990099,-0.00010873273695755751,0.00017152856643104243,0.0003826485211495141,-0.0002087494743940824,-1.908727360236129e-05,0.00034414396935640145,0.0003523694651994274,-0.00023163785459538093,0.0002326832204851638,0.00027953259459997487,-2.7193508548958944e-05,4.802769340918688e-05,5.469908624519476e-06,0.0001236066404917322,0.00016568764537508226,0.00010286419642058074,-0.00016571512067886903,-0.00016798012371802332,0.0005705237320026081,0.00016080017536494553,0.00038932516851715806,-5.949934591021368e-05,1.6198845525325712e-05,0.0003367538160566618,-1.861036851817801e-05
2025-12-20T17:16:59.205535+00:00,alice,12,34,1048576,0.01,1000,100000.0,128,0.1,window_mean_3x3,opensimplex,aedec9c276e06b6870bf0e5d01d54429b81c38655ae02d9b6fd6814fda4e166c,e0e02ef8ed5c2cd3b3b86039fb6e6dccba9930092109da24c9141265a77b6d48,2bb80d537b1da3e38bd30361aa855686bde0eacd7162fef6a25fe97bf527a25b,0.5003105401992798,4196909,228.62353515625,0.8965628829656863,7.99984299103245,f7:4271|d7:4255|23:4253|21:4247|90:4246,4193532,4194303.3820855618,-9.195591039201645e-05,512.3179931640625,16.290951358589282,452.0,571.0,,0.00018379270425464354,-0.00015917246590695984,-0.00015833816735783232,0.0003167112423477656,-9.134251869754509e-05,0.00010237277916744857,-0.0001588150807833961,-8.931584278808535e-05,-0.00031092624600251024,0.00017580616218176965,0.0004992215344944201,6.041155021152105e-05,0.00032660641614383576,6.494152683332165e-05,0.00023481514142360222,0.00041637118560261137,0.00041672901200086397,-0.0003916313252581743,-0.00017621976285409625,0.00042495418042755436,-0.0002942373425841042,0.00024184841013443975,0.0002839294497411489,0.0001436198422660155,0.00042960405566511536,0.0005932790318220776,-0.000111846386739749,-0.0007447310230300899,-4.532767046412284e-05,0.00017342208902551483,0.0006086571501733177,-4.187045481661233e-05
